sim_number,tick,sim_time_s,timestamp_utc,total_active_isls,links_up,links_down,sum_configured_delay_ms,Sat1_alt,Sat1_x,Sat1_y,Sat1_speed,Sat1_degree,Sat2_alt,Sat2_x,Sat2_y,Sat2_speed,Sat2_degree,Sat3_alt,Sat3_x,Sat3_y,Sat3_speed,Sat3_degree,Sat4_alt,Sat4_x,Sat4_y,Sat4_speed,Sat4_degree,Sat5_alt,Sat5_x,Sat5_y,Sat5_speed,Sat5_degree,Sat6_alt,Sat6_x,Sat6_y,Sat6_speed,Sat6_degree,link_Sat4-Sat2_delay_ms,link_Sat4-Sat2_status,link_Sat4-Sat2_ospf_cost,link_Sat2-Sat1_delay_ms,link_Sat2-Sat1_status,link_Sat2-Sat1_ospf_cost,link_Sat1-Sat3_delay_ms,link_Sat1-Sat3_status,link_Sat1-Sat3_ospf_cost,link_Sat3-Sat6_delay_ms,link_Sat3-Sat6_status,link_Sat3-Sat6_ospf_cost,link_Sat4-Sat5_delay_ms,link_Sat4-Sat5_status,link_Sat4-Sat5_ospf_cost,link_Sat5-Sat6_delay_ms,link_Sat5-Sat6_status,link_Sat5-Sat6_ospf_cost,link_Sat2-Sat5_delay_ms,link_Sat2-Sat5_status,link_Sat2-Sat5_ospf_cost,link_Sat5-Sat3_delay_ms,link_Sat5-Sat3_status,link_Sat5-Sat3_ospf_cost,link_Sat2-Sat3_delay_ms,link_Sat2-Sat3_status,link_Sat2-Sat3_ospf_cost,link_Sat3-Sat5_delay_ms,link_Sat3-Sat5_status,link_Sat3-Sat5_ospf_cost,e2e_reachable,e2e_rtt_min_ms,e2e_rtt_avg_ms,e2e_rtt_max_ms,e2e_rtt_mdev_ms,e2e_packet_loss_pct,e2e_hop_count,e2e_path,pred_Sat1-Sat2_delay_ms,pred_Sat1-Sat3_delay_ms,pred_Sat2-Sat3_delay_ms,pred_Sat2-Sat4_delay_ms,pred_Sat2-Sat5_delay_ms,pred_Sat3-Sat5_delay_ms,pred_Sat3-Sat6_delay_ms,pred_Sat4-Sat5_delay_ms,pred_Sat5-Sat6_delay_ms,ai_path,ai_path_cost_ms,ospf_path,ospf_path_cost_ms
1,35,35.0,2026-03-15T19:31:18.217192Z,7,18,0,2491.6,15.0,0.0,324.0,25.0,1,10.0,77.5,306.5,50.0,3,10.0,246.5,186.5,50.0,2,5.0,130.0,238.0,100.0,3,5.0,194.0,192.666667,100.0,4,5.0,171.333333,130.0,100.0,3,72.7,1,727,120.0,1,1200,120.0,1,1200.0,63.6,1,636,227.0,1,2270,210.0,1,2100,71.5,1,715,63.0,1,630,89.0,1,890.0,63.0,1,630,1,498.84,521.56,540.613,17.249,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.44,110.69,90.48,69.13,68.57,67.2,70.43,47.63,48.09,Sat4→Sat5→Sat6,437.0,Sat4→Sat2→Sat3→Sat6,225.3
1,36,36.0,2026-03-15T19:31:24.062175Z,7,18,0,2301.9,15.0,0.0,324.0,25.0,1,10.0,77.5,324.0,50.0,3,10.0,246.5,136.5,50.0,2,5.0,194.0,178.0,100.0,3,5.0,156.666667,130.0,100.0,4,5.0,130.0,252.666667,100.0,2,72.4,1,724,120.0,1,1200,120.0,1,1200.0,68.2,1,682,208.0,1,2080,46.3,1,463,72.4,1,724,65.7,1,657,89.0,1,890.0,328.0,1,3280,1,277.397,290.92,305.585,11.535,0.0,10,10.0.4.2|10.4.2.2|10.4.5.2|10.5.6.2|10.0.6.1,110.04,111.07,90.26,66.82,67.41,68.13,69.24,46.42,45.03,Sat4→Sat5→Sat6,254.3,Sat4→Sat2→Sat5→Sat6,191.1
1,37,37.0,2026-03-15T19:31:31.148991Z,7,18,0,2437.4,15.0,0.0,324.0,25.0,1,10.0,77.5,324.0,50.0,3,10.0,246.5,86.5,50.0,2,5.0,142.0,130.0,100.0,3,5.0,203.333333,258.0,100.0,4,5.0,194.0,163.333333,100.0,3,72.3,1,723,120.0,1,1200,120.0,1,1200.0,68.1,1,681,42.8,1,428,43.1,1,431,72.6,1,726,68.5,1,685,89.0,1,890.0,68.5,1,685,1,179.369,181.118,184.458,2.362,0.0,8,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.18,110.95,90.4,67.82,67.93,69.1,68.25,45.79,48.06,Sat4→Sat5→Sat6,85.9,Sat4→Sat5→Sat6,85.9
1,38,38.0,2026-03-15T19:31:38.096207Z,6,18,0,2335.6,15.0,0.0,324.0,25.0,0,10.0,287.5,324.0,50.0,2,10.0,205.5,77.5,50.0,2,5.0,218.0,258.0,100.0,3,5.0,194.0,148.666667,100.0,4,5.0,130.0,196.666667,100.0,2,313.0,1,3130,120.0,1,1200,120.0,1,1200.0,67.2,1,672,43.0,1,430,44.0,1,440,315.0,1,3150,66.8,1,668,89.0,1,890.0,66.8,1,668,1,176.043,180.873,183.331,3.415,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.17,110.75,90.3,67.88,69.77,68.45,66.88,49.37,47.13,Sat4→Sat5→Sat6,87.0,Sat4→Sat5→Sat6,87.0
1,39,39.0,2026-03-15T19:31:43.213630Z,5,18,0,2724.4,15.0,324.0,324.0,25.0,1,10.0,324.0,324.0,50.0,1,10.0,155.5,77.5,50.0,2,5.0,194.0,134.0,100.0,2,5.0,130.0,211.333333,100.0,3,5.0,232.666667,258.0,100.0,2,313.0,1,3130,100.0,1,1000,120.0,1,1200.0,64.1,1,641,45.1,1,451,44.3,1,443,315.0,1,3150,65.6,1,656,89.0,1,890.0,65.6,1,656,1,358.143,367.001,372.044,6.283,0.0,8,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.04,110.43,91.94,69.85,70.53,64.61,68.82,48.8,46.51,Sat4→Sat5→Sat6,89.4,Sat4→Sat5→Sat6,89.4
1,40,40.0,2026-03-15T19:31:50.354622Z,6,18,0,2448.6,15.0,324.0,324.0,25.0,1,10.0,324.0,324.0,50.0,3,10.0,105.5,77.5,50.0,1,5.0,130.0,226.0,100.0,3,5.0,247.333333,258.0,100.0,3,5.0,183.333333,130.0,100.0,3,64.8,1,648,100.0,1,1000,120.0,1,1200.0,315.0,1,3150,44.8,1,448,214.0,1,2140,60.5,1,605,65.6,1,656,89.0,1,890.0,65.6,1,656,1,331.768,350.042,363.193,13.331,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,111.41,110.63,91.04,69.84,69.9,68.65,69.17,46.87,47.93,Sat4→Sat5→Sat6,258.8,Sat4→Sat5→Sat6,258.8
1,41,41.0,2026-03-15T19:31:55.863731Z,8,18,0,2472.5,15.0,324.0,324.0,25.0,1,10.0,246.5,224.5,50.0,4,10.0,77.5,268.5,50.0,3,5.0,194.0,190.0,100.0,3,5.0,168.666667,130.0,100.0,4,5.0,130.0,240.666667,100.0,2,61.1,1,611,101.0,1,1010,120.0,1,1200.0,71.0,1,710,210.0,1,2100,45.9,1,459,311.0,1,3110,69.7,1,697,89.6,1,896.0,69.7,1,697,1,348.281,598.979,1100.326,354.505,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.44,109.29,90.94,69.51,67.33,70.17,65.18,48.15,50.28,Sat4→Sat5→Sat6,255.9,Sat4→Sat2→Sat3→Sat6,221.7
1,42,42.0,2026-03-15T19:32:01.339901Z,8,18,0,2874.1,15.0,324.0,324.0,25.0,2,10.0,246.5,174.5,50.0,3,10.0,77.5,318.5,50.0,3,5.0,154.0,130.0,100.0,3,5.0,130.0,255.333333,100.0,4,5.0,194.0,175.333333,100.0,3,319.0,1,3190,518.0,1,5180,112.0,1,1120.0,72.1,1,721,46.4,1,464,232.0,1,2320,67.2,1,672,73.6,1,736,89.6,1,896.0,73.6,1,736,1,290.401,295.447,298.008,3.568,0.0,5,10.0.4.2|10.4.5.2|10.5.3.2|10.5.6.2|10.0.6.1,110.19,108.95,91.4,66.75,69.13,68.76,68.14,45.03,48.38,Sat4→Sat5→Sat6,278.4,Sat4→Sat5→Sat3→Sat6,192.1
1,43,43.0,2026-03-15T19:32:06.732524Z,8,18,0,1931.3,15.0,324.0,324.0,25.0,2,10.0,246.5,124.5,50.0,3,10.0,77.5,324.0,50.0,3,5.0,206.0,258.0,100.0,3,5.0,194.0,160.666667,100.0,4,5.0,139.333333,130.0,100.0,3,66.6,1,666,106.0,1,1060,112.0,1,1120.0,72.3,1,723,43.1,1,431,41.7,1,417,66.3,1,663,72.4,1,724,89.6,1,896.0,72.4,1,724,1,276.744,283.401,289.167,5.11,0.0,8,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,110.17,108.35,90.14,69.1,68.4,66.63,67.16,47.81,46.63,Sat4→Sat5→Sat6,84.8,Sat4→Sat5→Sat6,84.8
1,44,44.0,2026-03-15T19:32:13.803414Z,7,18,0,2342.9,15.0,324.0,324.0,25.0,1,10.0,243.5,77.5,50.0,2,10.0,249.5,324.0,50.0,3,5.0,194.0,146.0,100.0,3,5.0,130.0,199.333333,100.0,4,5.0,220.666667,258.0,100.0,2,68.6,1,686,106.0,1,1060,104.0,1,1040.0,64.2,1,642,44.2,1,442,220.0,1,2200,69.0,1,690,65.1,1,651,89.6,1,896.0,65.1,1,651,1,354.652,361.333,365.998,4.846,0.0,5,10.0.4.2|10.5.2.1|10.5.3.2|10.5.6.2|10.0.6.1,110.18,108.43,90.12,68.47,67.68,68.28,67.94,46.94,46.05,Sat4→Sat5→Sat6,264.2,Sat4→Sat5→Sat3→Sat6,173.5
1,45,45.0,2026-03-15T19:32:19.319625Z,7,18,0,2787.6,15.0,324.0,324.0,25.0,1,10.0,193.5,77.5,50.0,2,10.0,299.5,324.0,50.0,3,5.0,130.0,214.0,100.0,3,5.0,235.333333,258.0,100.0,4,5.0,194.0,131.333333,100.0,3,67.2,1,672,106.0,1,1060,101.0,1,1010.0,317.0,1,3170,44.4,1,444,43.3,1,433,65.9,1,659,61.7,1,617,89.6,1,896.0,308.0,1,3080,1,505.532,507.923,512.194,3.027,0.0,6,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,109.14,108.21,90.33,65.86,68.74,72.05,67.9,46.53,48.01,Sat4→Sat5→Sat6,87.7,Sat4→Sat5→Sat6,87.7
1,46,46.0,2026-03-15T19:32:26.611425Z,6,18,0,3033.2,15.0,324.0,324.0,25.0,1,10.0,143.5,77.5,50.0,2,10.0,324.0,324.0,50.0,2,5.0,250.0,258.0,100.0,2,5.0,180.666667,130.0,100.0,3,5.0,130.0,228.666667,100.0,2,63.3,1,633,106.0,1,1060,100.0,1,1000.0,64.9,1,649,213.0,1,2130,45.5,1,455,321.0,1,3210,61.7,1,617,89.6,1,896.0,308.0,1,3080,1,2757.64,3272.805,3787.971,515.165,33.3333,9,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.49,109.54,91.4,69.0,69.16,68.08,70.05,48.08,49.9,Sat4→Sat5→Sat6,258.5,Sat4→Sat2→Sat3→Sat6,217.8
1,47,47.0,2026-03-15T19:32:36.229275Z,7,18,0,2563.7,15.0,324.0,324.0,25.0,1,10.0,93.5,77.5,50.0,2,10.0,324.0,324.0,50.0,3,5.0,166.0,130.0,100.0,3,5.0,130.0,243.333333,100.0,4,5.0,194.0,187.333333,100.0,3,62.0,1,620,106.0,1,1060,100.0,1,1000.0,302.0,1,3020,230.0,1,2300,45.7,1,457,65.7,1,657,65.7,1,657,89.6,1,896.0,65.7,1,657,1,437.955,451.031,465.686,11.376,0.0,8,10.0.4.2|10.5.2.2|10.4.5.2|10.5.6.2|10.0.6.1,109.36,109.44,91.83,69.5,64.61,70.08,69.62,50.2,48.03,Sat4→Sat5→Sat6,275.7,Sat4→Sat2→Sat5→Sat6,173.4
1,48,48.0,2026-03-15T19:32:43.503584Z,8,18,0,2486.0,15.0,324.0,324.0,25.0,1,10.0,77.5,280.5,50.0,3,10.0,246.5,212.5,50.0,4,5.0,130.0,258.0,100.0,3,5.0,194.0,172.666667,100.0,4,5.0,151.333333,130.0,100.0,3,72.0,1,720,106.0,1,1060,508.0,1,5080.0,62.0,1,620,232.0,1,2320,41.5,1,415,70.2,1,702,62.0,1,620,90.3,1,903.0,62.0,1,620,1,358.572,359.681,360.755,0.891,0.0,6,10.0.4.2|10.4.2.2|10.4.5.2|10.6.3.1|10.0.6.1,109.29,109.44,91.99,64.68,69.02,69.2,68.68,48.68,46.42,Sat4→Sat5→Sat6,273.5,Sat4→Sat2→Sat5→Sat6,183.7
1,49,49.0,2026-03-15T19:32:50.654330Z,8,18,0,1877.8,15.0,324.0,324.0,25.0,2,10.0,77.5,324.0,50.0,3,10.0,246.5,162.5,50.0,3,5.0,194.0,158.0,100.0,3,5.0,136.666667,130.0,100.0,4,5.0,208.666667,258.0,100.0,2,72.5,1,725,112.0,1,1120,104.0,1,1040.0,64.9,1,649,41.8,1,418,42.5,1,425,362.0,1,3620,64.2,1,642,90.3,1,903.0,64.2,1,642,1,171.965,173.1,174.213,0.917,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.11,110.29,90.34,67.9,68.33,66.68,68.03,47.0,45.76,Sat4→Sat5→Sat6,84.3,Sat4→Sat5→Sat6,84.3
1,50,50.0,2026-03-15T19:32:55.808607Z,8,18,0,1964.0,15.0,324.0,324.0,25.0,2,10.0,77.5,324.0,50.0,3,10.0,246.5,112.5,50.0,3,5.0,130.0,202.0,100.0,3,5.0,223.333333,258.0,100.0,4,5.0,194.0,143.333333,100.0,3,72.8,1,728,112.0,1,1120,107.0,1,1070.0,67.2,1,672,44.0,1,440,215.0,1,2150,72.4,1,724,66.9,1,669,90.3,1,903.0,66.9,1,669,1,450.145,455.319,459.241,3.817,0.0,7,10.0.4.2|10.4.5.2|10.5.3.2|10.5.6.2|10.0.6.1,108.35,110.62,90.59,67.6,67.87,69.23,68.17,46.15,49.31,Sat4→Sat5→Sat6,259.0,Sat4→Sat5→Sat3→Sat6,178.1
1,51,51.0,2026-03-15T19:33:03.055616Z,7,18,0,2039.5,15.0,324.0,324.0,25.0,1,10.0,261.5,324.0,50.0,3,10.0,231.5,77.5,50.0,2,5.0,238.0,258.0,100.0,2,5.0,192.666667,130.0,100.0,4,5.0,130.0,216.666667,100.0,2,63.3,1,633,103.0,1,1030,107.0,1,1070.0,344.0,1,3440,43.3,1,433,227.0,1,2270,64.4,1,644,68.3,1,683,90.3,1,903.0,68.3,1,683,1,2385.938,3367.168,4367.024,808.882,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.42,109.3,90.15,67.01,70.33,68.59,67.73,47.98,49.29,Sat4→Sat5→Sat6,270.3,Sat4→Sat5→Sat6,270.3
1,52,52.0,2026-03-15T19:33:10.619934Z,6,18,0,1844.5,15.0,324.0,320.0,25.0,1,10.0,311.5,324.0,50.0,2,10.0,181.5,77.5,50.0,2,5.0,178.0,130.0,100.0,2,5.0,130.0,231.333333,100.0,4,5.0,252.666667,258.0,100.0,2,63.3,1,633,101.0,1,1010,107.0,1,1070.0,65.2,1,652,228.0,1,2280,225.0,1,2250,65.1,1,651,67.3,1,673,90.3,1,903.0,67.3,1,673,1,720.098,728.495,735.719,6.431,0.0,7,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.21,109.14,91.22,68.31,69.91,65.83,68.67,49.29,47.02,Sat4→Sat5→Sat6,453.0,Sat4→Sat2→Sat3→Sat6,218.8
1,53,53.0,2026-03-15T19:33:18.144387Z,7,18,0,2141.0,15.0,324.0,295.0,25.0,1,10.0,324.0,324.0,50.0,3,10.0,131.5,77.5,50.0,2,5.0,130.0,246.0,100.0,3,5.0,194.0,184.666667,100.0,4,5.0,163.333333,130.0,100.0,3,65.8,1,658,101.0,1,1010,107.0,1,1070.0,63.2,1,632,229.0,1,2290,209.0,1,2090,60.5,1,605,314.0,1,3140,90.3,1,903.0,62.7,1,627,1,434.307,494.794,537.591,43.981,0.0,5,10.0.4.2|10.5.2.2|10.4.5.2|10.5.6.2|10.0.6.1,109.54,109.39,91.43,70.13,70.02,69.01,69.52,48.3,48.12,Sat4→Sat5→Sat6,438.0,Sat4→Sat2→Sat3→Sat6,219.3
1,54,54.0,2026-03-15T19:33:23.788982Z,6,18,0,2160.4,15.0,324.0,270.0,25.0,1,10.0,324.0,324.0,50.0,2,10.0,81.5,77.5,50.0,2,5.0,194.0,170.0,100.0,3,5.0,148.666667,130.0,100.0,3,5.0,196.666667,258.0,100.0,2,306.0,1,3060,513.0,1,5130,107.0,1,1070.0,63.1,1,631,41.5,1,415,43.2,1,432,60.5,1,605,305.0,1,3050,90.3,1,903.0,61.0,1,610,1,176.153,179.876,182.638,2.733,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.61,109.04,90.9,69.32,69.17,66.96,64.02,46.47,45.26,Sat4→Sat5→Sat6,84.7,Sat4→Sat5→Sat6,84.7
1,55,55.0,2026-03-15T19:33:30.771847Z,8,18,0,2393.4,15.0,324.0,245.0,25.0,1,10.0,246.5,200.5,50.0,4,10.0,77.5,292.5,50.0,3,5.0,134.0,130.0,100.0,3,5.0,211.333333,258.0,100.0,4,5.0,194.0,155.333333,100.0,3,62.3,1,623,105.0,1,1050,107.0,1,1070.0,355.0,1,3550,212.0,1,2120,215.0,1,2150,63.3,1,633,71.0,1,710,91.0,1,910.0,355.0,1,3550,1,667.325,834.778,1127.498,207.699,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.61,109.02,91.33,69.1,70.28,65.44,69.27,45.76,49.24,Sat4→Sat5→Sat6,427.0,Sat4→Sat2→Sat5→Sat6,340.6
1,56,56.0,2026-03-15T19:33:38.267786Z,7,18,0,1337.6,15.0,324.0,220.0,25.0,1,10.0,246.5,150.5,50.0,3,10.0,77.5,324.0,50.0,2,5.0,226.0,258.0,100.0,2,5.0,194.0,140.666667,100.0,4,5.0,130.0,204.666667,100.0,2,65.1,1,651,107.0,1,1070,107.0,1,1070.0,72.9,1,729,43.1,1,431,44.6,1,446,65.5,1,655,72.6,1,726,91.0,1,910.0,72.6,1,726,1,180.526,185.841,190.423,4.073,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,110.1,109.51,92.53,67.81,70.25,69.32,68.54,49.4,47.85,Sat4→Sat5→Sat6,87.7,Sat4→Sat5→Sat6,87.7
1,57,57.0,2026-03-15T19:33:45.240393Z,7,18,0,1991.0,15.0,324.0,195.0,25.0,1,10.0,246.5,100.5,50.0,3,10.0,77.5,324.0,50.0,2,5.0,190.0,130.0,100.0,3,5.0,130.0,219.333333,100.0,4,5.0,240.666667,258.0,100.0,2,339.0,1,3390,110.0,1,1100,107.0,1,1070.0,72.4,1,724,227.0,1,2270,44.5,1,445,68.6,1,686,73.1,1,731,91.0,1,910.0,73.1,1,731,1,463.299,474.253,483.921,8.467,0.0,6,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,109.61,108.52,90.14,68.35,68.54,68.16,67.54,49.47,46.71,Sat4→Sat5→Sat6,271.5,Sat4→Sat5→Sat6,271.5
1,58,58.0,2026-03-15T19:33:52.512694Z,8,18,0,2023.8,15.0,324.0,170.0,25.0,2,10.0,219.5,77.5,50.0,3,10.0,273.5,324.0,50.0,3,5.0,130.0,234.0,100.0,3,5.0,255.333333,258.0,100.0,4,5.0,175.333333,130.0,100.0,3,68.8,1,688,110.0,1,1100,540.0,1,5400.0,63.4,1,634,45.2,1,452,42.3,1,423,67.1,1,671,62.5,1,625,91.0,1,910.0,62.5,1,625,1,175.506,179.612,181.666,2.903,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.92,108.88,90.63,67.71,68.29,66.74,70.4,47.67,48.05,Sat4→Sat5→Sat6,87.5,Sat4→Sat5→Sat6,87.5
1,59,59.0,2026-03-15T19:33:59.488792Z,7,18,0,2180.7,15.0,324.0,145.0,25.0,2,10.0,169.5,77.5,50.0,3,10.0,323.5,324.0,50.0,2,5.0,194.0,182.0,100.0,3,5.0,160.666667,130.0,100.0,3,5.0,130.0,248.666667,100.0,2,64.6,1,646,110.0,1,1100,109.0,1,1090.0,65.9,1,659,208.0,1,2080,46.1,1,461,324.0,1,3240,62.5,1,625,91.0,1,910.0,62.5,1,625,1,2871.164,3409.831,3948.499,538.667,33.3333,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.87,108.96,90.72,68.46,68.49,68.31,70.21,48.17,50.21,Sat4→Sat5→Sat6,254.1,Sat4→Sat2→Sat3→Sat6,221.5
1,60,60.0,2026-03-15T19:34:09.239139Z,8,18,0,1546.5,15.0,324.0,120.0,25.0,2,10.0,119.5,77.5,50.0,3,10.0,324.0,324.0,50.0,3,5.0,146.0,130.0,100.0,3,5.0,199.333333,258.0,100.0,4,5.0,194.0,167.333333,100.0,3,62.2,1,622,110.0,1,1100,110.0,1,1100.0,61.3,1,613,43.0,1,430,43.2,1,432,63.6,1,636,315.0,1,3150,91.0,1,910.0,62.9,1,629,1,176.753,180.045,183.553,2.78,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.86,109.79,91.98,65.63,64.16,70.47,69.89,45.34,48.87,Sat4→Sat5→Sat6,86.2,Sat4→Sat5→Sat6,86.2
1,61,61.0,2026-03-15T19:34:14.382632Z,8,18,0,1899.2,15.0,324.0,95.0,25.0,1,10.0,77.5,254.5,50.0,3,10.0,246.5,238.5,50.0,4,5.0,214.0,258.0,100.0,3,5.0,194.0,152.666667,100.0,4,5.0,131.333333,130.0,100.0,3,69.1,1,691,110.0,1,1100,111.0,1,1110.0,60.4,1,604,215.0,1,2150,42.1,1,421,69.1,1,691,62.1,1,621,88.9,1,889.0,310.0,1,3100,1,437.367,445.264,454.087,6.857,0.0,5,10.0.4.2|10.4.2.2|10.4.5.2|10.5.6.2|10.0.6.1,109.46,109.29,91.84,65.33,69.11,67.94,69.19,49.3,46.53,Sat4→Sat5→Sat6,257.1,Sat4→Sat2→Sat5→Sat6,180.3
1,62,62.0,2026-03-15T19:34:20.048674Z,7,18,0,2205.6,15.0,324.0,70.0,25.0,1,10.0,77.5,304.5,50.0,2,10.0,246.5,188.5,50.0,3,5.0,194.0,138.0,100.0,3,5.0,130.0,207.333333,100.0,4,5.0,228.666667,258.0,100.0,2,358.0,1,3580,110.0,1,1100,113.0,1,1130.0,63.2,1,632,44.8,1,448,44.1,1,441,360.0,1,3600,64.8,1,648,88.9,1,889.0,64.8,1,648,1,184.971,188.316,192.385,3.069,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,109.39,110.15,90.41,69.16,69.28,68.19,68.17,48.4,44.95,Sat4→Sat5→Sat6,88.9,Sat4→Sat5→Sat6,88.9
1,63,63.0,2026-03-15T19:34:27.031605Z,7,18,0,2993.3,15.0,324.0,45.0,25.0,1,10.0,77.5,324.0,50.0,2,10.0,246.5,138.5,50.0,3,5.0,130.0,222.0,100.0,3,5.0,243.333333,258.0,100.0,4,5.0,187.333333,130.0,100.0,3,73.2,1,732,110.0,1,1100,115.0,1,1150.0,331.0,1,3310,223.0,1,2230,43.0,1,430,72.3,1,723,65.4,1,654,88.9,1,889.0,65.4,1,654,1,540.426,557.055,567.616,11.9,0.0,6,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.99,109.8,90.19,67.76,67.03,69.12,68.51,46.67,48.01,Sat4→Sat5→Sat6,266.0,Sat4→Sat2→Sat5→Sat6,188.5
1,64,64.0,2026-03-15T19:34:34.383817Z,7,18,0,1372.4,15.0,324.0,20.0,25.0,1,10.0,77.5,324.0,50.0,2,10.0,246.5,88.5,50.0,3,5.0,194.0,194.0,100.0,3,5.0,172.666667,130.0,100.0,4,5.0,130.0,236.666667,100.0,2,72.3,1,723,110.0,1,1100,117.0,1,1170.0,69.5,1,695,42.1,1,421,45.7,1,457,72.5,1,725,68.2,1,682,88.9,1,889.0,68.2,1,682,1,178.478,181.738,183.58,2.311,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.72,109.56,90.32,66.89,70.21,68.41,68.97,48.09,49.74,Sat4→Sat5→Sat6,87.8,Sat4→Sat5→Sat6,87.8
1,65,65.0,2026-03-15T19:34:39.523966Z,6,18,0,1815.1,15.0,319.0,0.0,25.0,1,10.0,285.5,324.0,50.0,1,10.0,207.5,77.5,50.0,3,5.0,158.0,130.0,100.0,2,5.0,130.0,251.333333,100.0,4,5.0,194.0,179.333333,100.0,3,72.3,1,723,110.0,1,1100,117.0,1,1170.0,66.5,1,665,46.2,1,462,46.1,1,461,66.4,1,664,68.9,1,689,88.9,1,889.0,68.9,1,689,1,274.858,279.605,282.088,3.358,0.0,10,10.0.4.2|10.4.5.2|10.6.3.1|10.0.6.1,108.62,109.82,90.22,68.24,68.18,68.66,68.18,45.06,48.14,Sat4→Sat5→Sat6,92.3,Sat4→Sat5→Sat6,92.3
1,66,66.0,2026-03-15T19:34:46.609013Z,7,18,0,1804.2,15.0,294.0,0.0,25.0,1,10.0,324.0,324.0,50.0,2,10.0,157.5,77.5,50.0,3,5.0,202.0,258.0,100.0,3,5.0,194.0,164.666667,100.0,4,5.0,143.333333,130.0,100.0,3,62.8,1,628,110.0,1,1100,115.0,1,1150.0,320.0,1,3200,43.2,1,432,41.6,1,416,61.5,1,615,64.3,1,643,88.9,1,889.0,64.3,1,643,1,176.06,179.525,183.835,3.229,0.0,5,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.86,110.12,91.86,71.11,72.45,68.97,65.45,47.96,46.64,Sat4→Sat5→Sat6,84.8,Sat4→Sat5→Sat6,84.8
1,67,67.0,2026-03-15T19:34:53.564973Z,6,18,0,2294.3,15.0,269.0,0.0,25.0,1,10.0,324.0,324.0,50.0,1,10.0,107.5,77.5,50.0,3,5.0,194.0,150.0,100.0,3,5.0,130.0,195.333333,100.0,3,5.0,216.666667,258.0,100.0,2,311.0,1,3110,110.0,1,1100,113.0,1,1130.0,313.0,1,3130,43.9,1,439,43.9,1,439,61.5,1,615,63.6,1,636,88.9,1,889.0,63.6,1,636,1,178.89,183.002,185.806,2.971,0.0,4,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.7,110.46,91.04,68.38,69.64,65.43,65.33,47.02,46.0,Sat4→Sat5→Sat6,87.8,Sat4→Sat5→Sat6,87.8
1,68,68.0,2026-03-15T19:34:58.721997Z,8,18,0,2149.3,15.0,244.0,0.0,25.0,1,10.0,246.5,226.5,50.0,4,10.0,77.5,266.5,50.0,3,5.0,130.0,210.0,100.0,3,5.0,231.333333,258.0,100.0,4,5.0,194.0,135.333333,100.0,3,64.1,1,641,112.0,1,1120,113.0,1,1130.0,349.0,1,3490,44.2,1,442,43.2,1,432,61.7,1,617,69.5,1,695,89.5,1,895.0,69.5,1,695,1,188.55,190.861,194.534,2.625,0.0,8,10.0.4.2|10.4.5.2|10.5.6.2|10.0.6.1,108.77,110.46,90.94,69.71,69.67,67.87,69.28,46.59,47.95,Sat4→Sat5→Sat6,87.4,Sat4→Sat5→Sat6,87.4
